timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-07-15T22:39:05Z,2023-07-15T18:39:05Z,MOD-PM-00955,50.38,28.15,0.0,39.956,-75.186,ACTIVE,5.671,6.077,7.264
2023-07-15T22:38:05Z,2023-07-15T18:38:05Z,MOD-PM-00955,50.51,28.14,0.0,39.956,-75.186,ACTIVE,5.327,5.704,5.764
2023-07-15T22:37:05Z,2023-07-15T18:37:05Z,MOD-PM-00955,50.3,28.13,0.0,39.956,-75.186,ACTIVE,6.214,6.606,7.537
2023-07-15T22:36:05Z,2023-07-15T18:36:05Z,MOD-PM-00955,50.41,28.13,0.0,39.956,-75.186,ACTIVE,5.334,5.818,6.003
2023-07-15T22:35:05Z,2023-07-15T18:35:05Z,MOD-PM-00955,50.4,28.12,0.0,39.956,-75.186,ACTIVE,5.702,5.967,5.967
2023-07-15T22:34:05Z,2023-07-15T18:34:05Z,MOD-PM-00955,50.0,28.12,0.0,39.956,-75.186,ACTIVE,5.302,5.709,8.278
2023-07-15T22:33:05Z,2023-07-15T18:33:05Z,MOD-PM-00955,46.03,28.14,0.0,39.956,-75.186,ACTIVE,6.23,6.432,6.488
2023-07-15T22:32:05Z,2023-07-15T18:32:05Z,MOD-PM-00955,46.78,28.17,0.0,39.956,-75.186,ACTIVE,6.068,6.244,6.968
2023-07-15T22:31:05Z,2023-07-15T18:31:05Z,MOD-PM-00955,46.41,28.19,0.0,39.956,-75.186,ACTIVE,6.061,6.354,6.533
2023-07-15T22:30:05Z,2023-07-15T18:30:05Z,MOD-PM-00955,46.09,28.21,0.0,39.956,-75.186,ACTIVE,5.274,5.553,6.47
2023-07-15T22:29:05Z,2023-07-15T18:29:05Z,MOD-PM-00955,46.27,28.25,0.0,39.956,-75.186,ACTIVE,5.36,5.663,5.663
2023-07-15T22:28:05Z,2023-07-15T18:28:05Z,MOD-PM-00955,46.14,28.27,0.0,39.956,-75.186,ACTIVE,5.957,6.253,6.84
2023-07-15T22:27:05Z,2023-07-15T18:27:05Z,MOD-PM-00955,45.88,28.29,0.0,39.956,-75.186,ACTIVE,5.113,5.372,8.009
2023-07-15T22:26:05Z,2023-07-15T18:26:05Z,MOD-PM-00955,45.68,28.33,0.0,39.956,-75.186,ACTIVE,5.429,5.663,8.941
2023-07-15T22:25:05Z,2023-07-15T18:25:05Z,MOD-PM-00955,45.83,28.37,0.0,39.956,-75.186,ACTIVE,5.352,5.615,5.982
2023-07-15T22:24:05Z,2023-07-15T18:24:05Z,MOD-PM-00955,45.88,28.39,0.0,39.956,-75.186,ACTIVE,6.032,6.142,7.121
2023-07-15T22:23:05Z,2023-07-15T18:23:05Z,MOD-PM-00955,47.29,28.41,0.0,39.956,-75.186,ACTIVE,5.739,5.929,6.087
2023-07-15T22:22:05Z,2023-07-15T18:22:05Z,MOD-PM-00955,49.39,28.4,0.0,39.956,-75.186,ACTIVE,5.796,6.024,6.024
2023-07-15T22:21:05Z,2023-07-15T18:21:05Z,MOD-PM-00955,49.28,28.39,0.0,39.956,-75.186,ACTIVE,5.761,6.043,6.315
2023-07-15T22:20:05Z,2023-07-15T18:20:05Z,MOD-PM-00955,49.19,28.38,0.0,39.956,-75.186,ACTIVE,6.124,6.447,6.81
2023-07-15T22:19:05Z,2023-07-15T18:19:05Z,MOD-PM-00955,49.27,28.37,0.0,39.956,-75.186,ACTIVE,5.48,5.656,5.656
2023-07-15T22:18:05Z,2023-07-15T18:18:05Z,MOD-PM-00955,49.35,28.36,0.0,39.956,-75.186,ACTIVE,5.451,5.626,5.975
2023-07-15T22:17:05Z,2023-07-15T18:17:05Z,MOD-PM-00955,48.99,28.35,0.0,39.956,-75.186,ACTIVE,5.961,6.164,6.223
2023-07-15T22:16:05Z,2023-07-15T18:16:05Z,MOD-PM-00955,49.19,28.34,0.0,39.956,-75.186,ACTIVE,5.884,6.065,6.172
2023-07-15T22:15:05Z,2023-07-15T18:15:05Z,MOD-PM-00955,49.06,28.34,0.0,39.956,-75.186,ACTIVE,5.672,5.908,5.963
2023-07-15T22:14:05Z,2023-07-15T18:14:05Z,MOD-PM-00955,48.94,28.33,0.0,39.956,-75.186,ACTIVE,6.167,6.408,6.576
2023-07-15T22:13:05Z,2023-07-15T18:13:05Z,MOD-PM-00955,48.79,28.32,0.0,39.956,-75.186,ACTIVE,6.738,6.915,6.972
2023-07-15T22:12:05Z,2023-07-15T18:12:05Z,MOD-PM-00955,48.9,28.31,0.0,39.956,-75.186,ACTIVE,7.0,7.235,7.348
2023-07-15T22:11:05Z,2023-07-15T18:11:05Z,MOD-PM-00955,48.74,28.3,0.0,39.956,-75.186,ACTIVE,6.252,6.467,6.518
2023-07-15T22:10:05Z,2023-07-15T18:10:05Z,MOD-PM-00955,48.68,28.29,0.0,39.956,-75.186,ACTIVE,5.672,5.884,8.819
2023-07-15T22:09:05Z,2023-07-15T18:09:05Z,MOD-PM-00955,48.6,28.28,0.0,39.956,-75.186,ACTIVE,6.024,6.247,6.305
2023-07-15T22:08:05Z,2023-07-15T18:08:05Z,MOD-PM-00955,48.63,28.27,0.0,39.956,-75.186,ACTIVE,6.158,6.292,6.349
2023-07-15T22:07:05Z,2023-07-15T18:07:05Z,MOD-PM-00955,45.26,28.31,0.0,39.956,-75.186,ACTIVE,6.717,6.905,9.494
2023-07-15T22:06:05Z,2023-07-15T18:06:05Z,MOD-PM-00955,44.99,28.33,0.0,39.956,-75.186,ACTIVE,6.409,6.742,6.857
2023-07-15T22:05:05Z,2023-07-15T18:05:05Z,MOD-PM-00955,45.37,28.37,0.0,39.956,-75.186,ACTIVE,7.162,7.345,7.65
2023-07-15T22:04:05Z,2023-07-15T18:04:05Z,MOD-PM-00955,44.88,28.38,0.0,39.956,-75.186,ACTIVE,6.511,6.69,6.69
2023-07-15T22:03:05Z,2023-07-15T18:03:05Z,MOD-PM-00955,44.83,28.41,0.0,39.956,-75.186,ACTIVE,6.587,6.701,6.701
2023-07-15T22:02:05Z,2023-07-15T18:02:05Z,MOD-PM-00955,44.82,28.44,0.0,39.956,-75.186,ACTIVE,5.861,6.054,6.461
2023-07-15T22:01:05Z,2023-07-15T18:01:05Z,MOD-PM-00955,44.53,28.47,0.0,39.956,-75.186,ACTIVE,6.79,6.938,6.938
