timestamp,timestamp_local,sn,sample_rh,sample_temp,sample_pres,lat,lon,device_state,pm1,pm25,pm10
2023-04-30T22:58:03Z,2023-04-30T18:58:03Z,MOD-PM-00955,40.58,25.45,0.0,39.956,-75.186,ACTIVE,1.105,1.206,1.206
2023-04-30T22:57:03Z,2023-04-30T18:57:03Z,MOD-PM-00955,40.52,25.45,0.0,39.956,-75.186,ACTIVE,1.196,1.284,1.284
2023-04-30T22:56:03Z,2023-04-30T18:56:03Z,MOD-PM-00955,40.56,25.45,0.0,39.956,-75.186,ACTIVE,1.12,1.213,1.213
2023-04-30T22:55:03Z,2023-04-30T18:55:03Z,MOD-PM-00955,40.59,25.46,0.0,39.956,-75.186,ACTIVE,1.15,1.2,1.2
2023-04-30T22:54:03Z,2023-04-30T18:54:03Z,MOD-PM-00955,40.58,25.45,0.0,39.956,-75.186,ACTIVE,0.986,1.042,1.042
2023-04-30T22:53:03Z,2023-04-30T18:53:03Z,MOD-PM-00955,40.56,25.45,0.0,39.956,-75.186,ACTIVE,1.232,1.263,1.263
2023-04-30T22:52:03Z,2023-04-30T18:52:03Z,MOD-PM-00955,40.46,25.44,0.0,39.956,-75.186,ACTIVE,0.999,1.087,1.157
2023-04-30T22:51:03Z,2023-04-30T18:51:03Z,MOD-PM-00955,40.5,25.45,0.0,39.956,-75.186,ACTIVE,1.018,1.064,1.064
2023-04-30T22:50:03Z,2023-04-30T18:50:03Z,MOD-PM-00955,40.59,25.45,0.0,39.956,-75.186,ACTIVE,1.024,1.068,1.068
2023-04-30T22:49:03Z,2023-04-30T18:49:03Z,MOD-PM-00955,40.54,25.45,0.0,39.956,-75.186,ACTIVE,1.027,1.104,1.104
2023-04-30T22:48:03Z,2023-04-30T18:48:03Z,MOD-PM-00955,40.49,25.45,0.0,39.956,-75.186,ACTIVE,0.898,1.021,1.085
2023-04-30T22:47:03Z,2023-04-30T18:47:03Z,MOD-PM-00955,40.62,25.45,0.0,39.956,-75.186,ACTIVE,1.045,1.265,1.265
2023-04-30T22:46:03Z,2023-04-30T18:46:03Z,MOD-PM-00955,40.6,25.44,0.0,39.956,-75.186,ACTIVE,1.045,1.091,1.091
2023-04-30T22:45:03Z,2023-04-30T18:45:03Z,MOD-PM-00955,40.47,25.44,0.0,39.956,-75.186,ACTIVE,0.655,0.695,0.695
2023-04-30T22:44:03Z,2023-04-30T18:44:03Z,MOD-PM-00955,40.47,25.44,0.0,39.956,-75.186,ACTIVE,0.918,0.998,0.998
2023-04-30T22:43:03Z,2023-04-30T18:43:03Z,MOD-PM-00955,40.48,25.44,0.0,39.956,-75.186,ACTIVE,1.036,1.047,1.047
2023-04-30T22:42:03Z,2023-04-30T18:42:03Z,MOD-PM-00955,40.53,25.44,0.0,39.956,-75.186,ACTIVE,1.221,1.35,1.35
2023-04-30T22:41:03Z,2023-04-30T18:41:03Z,MOD-PM-00955,40.51,25.43,0.0,39.956,-75.186,ACTIVE,1.215,1.295,1.295
2023-04-30T22:40:03Z,2023-04-30T18:40:03Z,MOD-PM-00955,40.42,25.43,0.0,39.956,-75.186,ACTIVE,0.863,0.913,0.913
2023-04-30T22:39:03Z,2023-04-30T18:39:03Z,MOD-PM-00955,40.42,25.44,0.0,39.956,-75.186,ACTIVE,1.102,1.162,1.162
2023-04-30T22:38:03Z,2023-04-30T18:38:03Z,MOD-PM-00955,40.41,25.43,0.0,39.956,-75.186,ACTIVE,1.112,1.172,1.899
2023-04-30T22:37:03Z,2023-04-30T18:37:03Z,MOD-PM-00955,40.42,25.43,0.0,39.956,-75.186,ACTIVE,1.012,1.105,1.849
2023-04-30T22:36:03Z,2023-04-30T18:36:03Z,MOD-PM-00955,40.4,25.43,0.0,39.956,-75.186,ACTIVE,1.038,1.066,1.066
2023-04-30T22:35:03Z,2023-04-30T18:35:03Z,MOD-PM-00955,40.35,25.44,0.0,39.956,-75.186,ACTIVE,0.922,1.128,1.26
2023-04-30T22:34:03Z,2023-04-30T18:34:03Z,MOD-PM-00955,40.4,25.44,0.0,39.956,-75.186,ACTIVE,1.013,1.107,1.107
2023-04-30T22:33:03Z,2023-04-30T18:33:03Z,MOD-PM-00955,40.39,25.45,0.0,39.956,-75.186,ACTIVE,1.066,1.096,1.096
2023-04-30T22:32:03Z,2023-04-30T18:32:03Z,MOD-PM-00955,40.36,25.44,0.0,39.956,-75.186,ACTIVE,1.016,1.065,1.065
2023-04-30T22:31:03Z,2023-04-30T18:31:03Z,MOD-PM-00955,40.38,25.44,0.0,39.956,-75.186,ACTIVE,0.902,0.981,0.981
2023-04-30T22:30:03Z,2023-04-30T18:30:03Z,MOD-PM-00955,40.35,25.44,0.0,39.956,-75.186,ACTIVE,0.862,0.883,0.883
2023-04-30T22:29:03Z,2023-04-30T18:29:03Z,MOD-PM-00955,40.33,25.43,0.0,39.956,-75.186,ACTIVE,0.886,0.937,3.649
2023-04-30T22:28:03Z,2023-04-30T18:28:03Z,MOD-PM-00955,40.32,25.44,0.0,39.956,-75.186,ACTIVE,0.914,0.956,0.956
2023-04-30T22:27:03Z,2023-04-30T18:27:03Z,MOD-PM-00955,40.36,25.43,0.0,39.956,-75.186,ACTIVE,1.034,1.065,1.355
2023-04-30T22:26:03Z,2023-04-30T18:26:03Z,MOD-PM-00955,40.35,25.44,0.0,39.956,-75.186,ACTIVE,0.954,0.97,0.97
2023-04-30T22:25:03Z,2023-04-30T18:25:03Z,MOD-PM-00955,40.34,25.44,0.0,39.956,-75.186,ACTIVE,0.749,0.809,0.809
2023-04-30T22:24:03Z,2023-04-30T18:24:03Z,MOD-PM-00955,40.39,25.44,0.0,39.956,-75.186,ACTIVE,0.977,1.045,1.045
2023-04-30T22:23:03Z,2023-04-30T18:23:03Z,MOD-PM-00955,40.41,25.43,0.0,39.956,-75.186,ACTIVE,1.108,1.22,1.22
2023-04-30T22:22:03Z,2023-04-30T18:22:03Z,MOD-PM-00955,40.38,25.43,0.0,39.956,-75.186,ACTIVE,1.057,1.153,1.153
2023-04-30T22:21:03Z,2023-04-30T18:21:03Z,MOD-PM-00955,40.33,25.43,0.0,39.956,-75.186,ACTIVE,1.101,1.148,1.148
2023-04-30T22:20:03Z,2023-04-30T18:20:03Z,MOD-PM-00955,40.28,25.43,0.0,39.956,-75.186,ACTIVE,0.866,0.884,0.884
2023-04-30T22:19:03Z,2023-04-30T18:19:03Z,MOD-PM-00955,40.32,25.43,0.0,39.956,-75.186,ACTIVE,0.863,0.931,0.931
2023-04-30T22:18:03Z,2023-04-30T18:18:03Z,MOD-PM-00955,40.27,25.43,0.0,39.956,-75.186,ACTIVE,1.041,1.085,1.085
2023-04-30T22:17:03Z,2023-04-30T18:17:03Z,MOD-PM-00955,40.25,25.43,0.0,39.956,-75.186,ACTIVE,0.805,0.91,0.972
2023-04-30T22:16:03Z,2023-04-30T18:16:03Z,MOD-PM-00955,40.22,25.43,0.0,39.956,-75.186,ACTIVE,1.782,1.903,4.558
2023-04-30T22:15:03Z,2023-04-30T18:15:03Z,MOD-PM-00955,40.33,25.42,0.0,39.956,-75.186,ACTIVE,1.151,1.23,1.294
2023-04-30T22:14:03Z,2023-04-30T18:14:03Z,MOD-PM-00955,40.28,25.42,0.0,39.956,-75.186,ACTIVE,1.309,1.363,1.363
2023-04-30T22:13:03Z,2023-04-30T18:13:03Z,MOD-PM-00955,40.26,25.43,0.0,39.956,-75.186,ACTIVE,1.015,1.103,1.878
2023-04-30T22:12:03Z,2023-04-30T18:12:03Z,MOD-PM-00955,40.17,25.43,0.0,39.956,-75.186,ACTIVE,1.066,1.177,1.246
2023-04-30T22:11:03Z,2023-04-30T18:11:03Z,MOD-PM-00955,40.22,25.43,0.0,39.956,-75.186,ACTIVE,0.861,1.094,1.164
2023-04-30T22:10:03Z,2023-04-30T18:10:03Z,MOD-PM-00955,40.3,25.43,0.0,39.956,-75.186,ACTIVE,1.161,1.225,2.016
2023-04-30T22:09:03Z,2023-04-30T18:09:03Z,MOD-PM-00955,40.25,25.43,0.0,39.956,-75.186,ACTIVE,0.8,0.869,0.869
2023-04-30T22:08:03Z,2023-04-30T18:08:03Z,MOD-PM-00955,40.21,25.43,0.0,39.956,-75.186,ACTIVE,1.183,1.238,1.238
2023-04-30T22:07:03Z,2023-04-30T18:07:03Z,MOD-PM-00955,40.09,25.42,0.0,39.956,-75.186,ACTIVE,1.224,1.298,1.571
2023-04-30T22:06:03Z,2023-04-30T18:06:03Z,MOD-PM-00955,40.21,25.43,0.0,39.956,-75.186,ACTIVE,1.141,1.174,1.452
2023-04-30T22:05:03Z,2023-04-30T18:05:03Z,MOD-PM-00955,40.17,25.42,0.0,39.956,-75.186,ACTIVE,1.279,1.288,1.288
2023-04-30T22:04:03Z,2023-04-30T18:04:03Z,MOD-PM-00955,40.27,25.42,0.0,39.956,-75.186,ACTIVE,0.861,0.941,0.941
2023-04-30T22:03:03Z,2023-04-30T18:03:03Z,MOD-PM-00955,40.21,25.42,0.0,39.956,-75.186,ACTIVE,1.038,1.164,1.349
2023-04-30T22:02:03Z,2023-04-30T18:02:03Z,MOD-PM-00955,40.17,25.42,0.0,39.956,-75.186,ACTIVE,0.625,0.676,0.938
2023-04-30T22:01:03Z,2023-04-30T18:01:03Z,MOD-PM-00955,40.17,25.42,0.0,39.956,-75.186,ACTIVE,1.168,1.266,1.33
2023-04-30T22:00:03Z,2023-04-30T18:00:03Z,MOD-PM-00955,40.16,25.41,0.0,39.956,-75.186,ACTIVE,1.093,1.123,1.123
2023-04-30T21:59:03Z,2023-04-30T17:59:03Z,MOD-PM-00955,40.13,25.42,0.0,39.956,-75.186,ACTIVE,1.066,1.084,1.084
2023-04-30T21:58:03Z,2023-04-30T17:58:03Z,MOD-PM-00955,40.17,25.42,0.0,39.956,-75.186,ACTIVE,0.98,1.078,1.34
2023-04-30T21:57:03Z,2023-04-30T17:57:03Z,MOD-PM-00955,40.17,25.42,0.0,39.956,-75.186,ACTIVE,1.199,1.239,1.239
2023-04-30T21:56:03Z,2023-04-30T17:56:03Z,MOD-PM-00955,40.09,25.42,0.0,39.956,-75.186,ACTIVE,1.179,1.242,1.242
2023-04-30T21:55:03Z,2023-04-30T17:55:03Z,MOD-PM-00955,40.16,25.42,0.0,39.956,-75.186,ACTIVE,1.146,1.268,1.268
